timestamp,icu_unit,beds_total,beds_occupied,beds_available,ventilators_total,ventilators_in_use,nursing_staff_present,nursing_staff_required,critical_patients,stable_patients,utilization_rate
2024-05-25 21:00:00,ICU-General,8,6,2,6,3,3,3,2,4,0.75
2024-05-25 21:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-05-25 21:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-25 21:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-05-25 21:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-25 23:00:00,ICU-General,8,6,2,6,3,2,3,2,4,0.75
2024-05-25 23:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-25 23:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-25 23:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-25 23:00:00,ICU-Trauma,6,5,1,5,4,1,2,2,3,0.8333
2024-05-26 01:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-26 01:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-26 01:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-26 01:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-26 01:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-26 03:00:00,ICU-General,8,7,1,6,4,3,3,4,3,0.875
2024-05-26 03:00:00,ICU-Cardiac,5,4,1,4,2,2,2,1,3,0.8
2024-05-26 03:00:00,ICU-Pediatric,4,3,1,3,2,1,1,2,1,0.75
2024-05-26 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 03:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-26 05:00:00,ICU-General,8,7,1,6,4,2,3,2,5,0.875
2024-05-26 05:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-26 05:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-26 05:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 05:00:00,ICU-Trauma,6,5,1,5,4,2,2,2,3,0.8333
2024-05-26 07:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-26 07:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-26 07:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-26 07:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 07:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-26 09:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-26 09:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-26 09:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-26 09:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 09:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-26 11:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-26 11:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-26 11:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-26 11:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 11:00:00,ICU-Trauma,6,5,1,5,3,2,2,3,2,0.8333
2024-05-26 13:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-26 13:00:00,ICU-Cardiac,5,4,1,4,3,2,2,1,3,0.8
2024-05-26 13:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-26 13:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 13:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-26 15:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-26 15:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-26 15:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-26 15:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 15:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-26 17:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-26 17:00:00,ICU-Cardiac,5,4,1,4,3,2,2,1,3,0.8
2024-05-26 17:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-26 17:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 17:00:00,ICU-Trauma,6,6,0,5,3,2,3,2,4,1.0
2024-05-26 19:00:00,ICU-General,8,6,2,6,4,2,3,2,4,0.75
2024-05-26 19:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-26 19:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-26 19:00:00,ICU-Neonatal,3,3,0,2,2,1,1,1,2,1.0
2024-05-26 19:00:00,ICU-Trauma,6,5,1,5,3,2,2,3,2,0.8333
2024-05-26 21:00:00,ICU-General,8,7,1,6,5,2,3,4,3,0.875
2024-05-26 21:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-26 21:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-05-26 21:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-26 21:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-26 23:00:00,ICU-General,8,7,1,6,4,3,3,4,3,0.875
2024-05-26 23:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-26 23:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-26 23:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-05-26 23:00:00,ICU-Trauma,6,6,0,5,3,2,3,4,2,1.0
2024-05-27 01:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-27 01:00:00,ICU-Cardiac,5,5,0,4,3,2,2,2,3,1.0
2024-05-27 01:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 01:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 01:00:00,ICU-Trauma,6,6,0,5,3,2,3,3,3,1.0
2024-05-27 03:00:00,ICU-General,8,8,0,6,4,3,4,3,5,1.0
2024-05-27 03:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-05-27 03:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 03:00:00,ICU-Trauma,6,6,0,5,4,2,3,3,3,1.0
2024-05-27 05:00:00,ICU-General,8,8,0,6,4,4,4,3,5,1.0
2024-05-27 05:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-27 05:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 05:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 05:00:00,ICU-Trauma,6,6,0,5,4,2,3,3,3,1.0
2024-05-27 07:00:00,ICU-General,8,8,0,6,4,4,4,3,5,1.0
2024-05-27 07:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-05-27 07:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-27 07:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 07:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-27 09:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-27 09:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-27 09:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-27 09:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 09:00:00,ICU-Trauma,6,6,0,5,3,2,3,2,4,1.0
2024-05-27 11:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-05-27 11:00:00,ICU-Cardiac,5,5,0,4,3,1,2,3,2,1.0
2024-05-27 11:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 11:00:00,ICU-Neonatal,3,3,0,2,2,1,1,1,2,1.0
2024-05-27 11:00:00,ICU-Trauma,6,6,0,5,3,2,3,3,3,1.0
2024-05-27 13:00:00,ICU-General,8,8,0,6,4,4,4,4,4,1.0
2024-05-27 13:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-27 13:00:00,ICU-Pediatric,4,3,1,3,2,1,1,2,1,0.75
2024-05-27 13:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 13:00:00,ICU-Trauma,6,6,0,5,4,2,3,3,3,1.0
2024-05-27 15:00:00,ICU-General,8,7,1,6,4,2,3,2,5,0.875
2024-05-27 15:00:00,ICU-Cardiac,5,5,0,4,3,1,2,3,2,1.0
2024-05-27 15:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 15:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 15:00:00,ICU-Trauma,6,6,0,5,4,3,3,3,3,1.0
2024-05-27 17:00:00,ICU-General,8,7,1,6,5,3,3,3,4,0.875
2024-05-27 17:00:00,ICU-Cardiac,5,5,0,4,3,1,2,3,2,1.0
2024-05-27 17:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 17:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 17:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-27 19:00:00,ICU-General,8,7,1,6,4,2,3,2,5,0.875
2024-05-27 19:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-05-27 19:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-27 19:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 19:00:00,ICU-Trauma,6,6,0,5,4,2,3,2,4,1.0
2024-05-27 21:00:00,ICU-General,8,8,0,6,5,4,4,3,5,1.0
2024-05-27 21:00:00,ICU-Cardiac,5,5,0,4,2,1,2,3,2,1.0
2024-05-27 21:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-27 21:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 21:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-27 23:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-27 23:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-27 23:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-27 23:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-27 23:00:00,ICU-Trauma,6,6,0,5,4,2,3,3,3,1.0
2024-05-28 01:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-28 01:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-28 01:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-28 01:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 01:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-28 03:00:00,ICU-General,8,8,0,6,4,3,4,5,3,1.0
2024-05-28 03:00:00,ICU-Cardiac,5,5,0,4,3,2,2,2,3,1.0
2024-05-28 03:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-28 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,2,1,1.0
2024-05-28 03:00:00,ICU-Trauma,6,6,0,5,3,2,3,2,4,1.0
2024-05-28 05:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-05-28 05:00:00,ICU-Cardiac,5,4,1,4,3,2,2,1,3,0.8
2024-05-28 05:00:00,ICU-Pediatric,4,4,0,3,2,1,2,2,2,1.0
2024-05-28 05:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 05:00:00,ICU-Trauma,6,6,0,5,3,3,3,4,2,1.0
2024-05-28 07:00:00,ICU-General,8,8,0,6,5,4,4,4,4,1.0
2024-05-28 07:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-28 07:00:00,ICU-Pediatric,4,4,0,3,2,2,2,2,2,1.0
2024-05-28 07:00:00,ICU-Neonatal,3,3,0,2,2,1,1,1,2,1.0
2024-05-28 07:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-28 09:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-28 09:00:00,ICU-Cardiac,5,4,1,4,3,1,2,1,3,0.8
2024-05-28 09:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-28 09:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 09:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-28 11:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-28 11:00:00,ICU-Cardiac,5,4,1,4,3,1,2,1,3,0.8
2024-05-28 11:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-28 11:00:00,ICU-Neonatal,3,3,0,2,2,1,1,1,2,1.0
2024-05-28 11:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-28 13:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-28 13:00:00,ICU-Cardiac,5,5,0,4,3,2,2,3,2,1.0
2024-05-28 13:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-28 13:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 13:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-28 15:00:00,ICU-General,8,7,1,6,5,2,3,2,5,0.875
2024-05-28 15:00:00,ICU-Cardiac,5,5,0,4,3,2,2,3,2,1.0
2024-05-28 15:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-28 15:00:00,ICU-Neonatal,3,3,0,2,2,1,1,2,1,1.0
2024-05-28 15:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-28 17:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-28 17:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-28 17:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-28 17:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 17:00:00,ICU-Trauma,6,5,1,5,4,2,2,3,2,0.8333
2024-05-28 19:00:00,ICU-General,8,7,1,6,4,2,3,2,5,0.875
2024-05-28 19:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-28 19:00:00,ICU-Pediatric,4,4,0,3,2,1,2,1,3,1.0
2024-05-28 19:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 19:00:00,ICU-Trauma,6,6,0,5,4,2,3,2,4,1.0
2024-05-28 21:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-05-28 21:00:00,ICU-Cardiac,5,4,1,4,3,1,2,1,3,0.8
2024-05-28 21:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-28 21:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 21:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-28 23:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-28 23:00:00,ICU-Cardiac,5,5,0,4,2,1,2,2,3,1.0
2024-05-28 23:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-28 23:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-28 23:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-29 01:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-29 01:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-29 01:00:00,ICU-Pediatric,4,4,0,3,2,2,2,1,3,1.0
2024-05-29 01:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-29 01:00:00,ICU-Trauma,6,5,1,5,3,2,2,3,2,0.8333
2024-05-29 03:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-29 03:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-29 03:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 03:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-29 03:00:00,ICU-Trauma,6,6,0,5,4,2,3,2,4,1.0
2024-05-29 05:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-05-29 05:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-29 05:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 05:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-29 05:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-29 07:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-29 07:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-29 07:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 07:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-29 07:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-29 09:00:00,ICU-General,8,7,1,6,4,2,3,4,3,0.875
2024-05-29 09:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-29 09:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 09:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-29 09:00:00,ICU-Trauma,6,4,2,5,3,1,2,2,2,0.6667
2024-05-29 11:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-29 11:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-29 11:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 11:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-29 11:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-29 13:00:00,ICU-General,8,7,1,6,4,3,3,3,4,0.875
2024-05-29 13:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-29 13:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 13:00:00,ICU-Neonatal,3,3,0,2,1,1,1,1,2,1.0
2024-05-29 13:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-29 15:00:00,ICU-General,8,7,1,6,3,2,3,3,4,0.875
2024-05-29 15:00:00,ICU-Cardiac,5,5,0,4,3,1,2,2,3,1.0
2024-05-29 15:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 15:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-29 15:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-29 17:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-29 17:00:00,ICU-Cardiac,5,4,1,4,3,1,2,2,2,0.8
2024-05-29 17:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 17:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-29 17:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-29 19:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-29 19:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-29 19:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-29 19:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-29 19:00:00,ICU-Trauma,6,5,1,5,3,2,2,2,3,0.8333
2024-05-29 21:00:00,ICU-General,8,6,2,6,3,3,3,3,3,0.75
2024-05-29 21:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-29 21:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 21:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-29 21:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-29 23:00:00,ICU-General,8,6,2,6,3,3,3,3,3,0.75
2024-05-29 23:00:00,ICU-Cardiac,5,4,1,4,3,2,2,2,2,0.8
2024-05-29 23:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-29 23:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-29 23:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-30 01:00:00,ICU-General,8,6,2,6,3,2,3,2,4,0.75
2024-05-30 01:00:00,ICU-Cardiac,5,4,1,4,2,1,2,1,3,0.8
2024-05-30 01:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-30 01:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 01:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-30 03:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-30 03:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-30 03:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-30 03:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-30 03:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-30 05:00:00,ICU-General,8,7,1,6,4,2,3,3,4,0.875
2024-05-30 05:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-30 05:00:00,ICU-Pediatric,4,3,1,3,2,1,1,2,1,0.75
2024-05-30 05:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 05:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-30 07:00:00,ICU-General,8,6,2,6,3,2,3,3,3,0.75
2024-05-30 07:00:00,ICU-Cardiac,5,4,1,4,2,2,2,1,3,0.8
2024-05-30 07:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-30 07:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 07:00:00,ICU-Trauma,6,4,2,5,3,1,2,2,2,0.6667
2024-05-30 09:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-30 09:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-30 09:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-30 09:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-30 09:00:00,ICU-Trauma,6,5,1,5,3,1,2,3,2,0.8333
2024-05-30 11:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-30 11:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-30 11:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-30 11:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
2024-05-30 11:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-30 13:00:00,ICU-General,8,6,2,6,3,3,3,2,4,0.75
2024-05-30 13:00:00,ICU-Cardiac,5,3,2,4,2,1,1,1,2,0.6
2024-05-30 13:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-30 13:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 13:00:00,ICU-Trauma,6,5,1,5,3,1,2,2,3,0.8333
2024-05-30 15:00:00,ICU-General,8,6,2,6,3,2,3,2,4,0.75
2024-05-30 15:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-30 15:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-30 15:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 15:00:00,ICU-Trauma,6,4,2,5,3,2,2,2,2,0.6667
2024-05-30 17:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-30 17:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-30 17:00:00,ICU-Pediatric,4,3,1,3,2,1,1,2,1,0.75
2024-05-30 17:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 17:00:00,ICU-Trauma,6,4,2,5,3,1,2,1,3,0.6667
2024-05-30 19:00:00,ICU-General,8,6,2,6,4,2,3,3,3,0.75
2024-05-30 19:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-30 19:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-30 19:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 19:00:00,ICU-Trauma,6,4,2,5,2,1,2,2,2,0.6667
2024-05-30 21:00:00,ICU-General,8,6,2,6,3,2,3,2,4,0.75
2024-05-30 21:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-30 21:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-30 21:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 21:00:00,ICU-Trauma,6,4,2,5,3,1,2,1,3,0.6667
2024-05-30 23:00:00,ICU-General,8,6,2,6,3,3,3,2,4,0.75
2024-05-30 23:00:00,ICU-Cardiac,5,4,1,4,2,1,2,2,2,0.8
2024-05-30 23:00:00,ICU-Pediatric,4,3,1,3,2,1,1,1,2,0.75
2024-05-30 23:00:00,ICU-Neonatal,3,2,1,2,1,1,1,1,1,0.6667
2024-05-30 23:00:00,ICU-Trauma,6,4,2,5,3,2,2,2,2,0.6667
2024-05-31 01:00:00,ICU-General,8,6,2,6,3,3,3,3,3,0.75
2024-05-31 01:00:00,ICU-Cardiac,5,4,1,4,2,2,2,2,2,0.8
2024-05-31 01:00:00,ICU-Pediatric,4,3,1,3,1,1,1,1,2,0.75
2024-05-31 01:00:00,ICU-Neonatal,3,2,1,2,1,1,1,0,2,0.6667
